customer_id,Recency,Frequency,Monetary,R,F,M,RFM_Segment,RFM_Score,RFM_Level
19037,85,6,109.17,4,4,4,444,12,STARS
2755,19,2,109.16,4,3,4,434,11,BIG SPENDER
4593,389,3,109.14,3,3,4,334,10,BIG SPENDER
6136,159,7,109.13,4,4,4,444,12,STARS
13925,496,1,108.97,2,1,4,214,7,BIG SPENDER
13626,497,1,108.97,2,1,4,214,7,BIG SPENDER
3311,17,3,108.96,4,3,4,434,11,BIG SPENDER
6917,339,3,108.95,3,3,4,334,10,BIG SPENDER
23192,124,4,108.95,4,4,4,444,12,STARS
1035,489,2,108.93,2,3,4,234,9,BIG SPENDER
12109,462,3,108.91,3,3,4,334,10,BIG SPENDER
13330,488,4,108.84,2,4,4,244,10,BIG SPENDER
19576,226,3,108.81,3,3,4,334,10,BIG SPENDER
2988,246,5,108.75,3,4,4,344,11,BIG SPENDER
14624,439,2,108.74,3,3,4,334,10,BIG SPENDER
16228,18,5,108.73,4,4,4,444,12,STARS
15660,91,3,108.72,4,3,4,434,11,BIG SPENDER
419,544,1,108.72,1,1,4,114,6,BIG SPENDER
12791,500,1,108.7,2,1,4,214,7,BIG SPENDER
15814,106,4,108.68,4,4,4,444,12,STARS
6421,499,2,108.67,2,3,4,234,9,BIG SPENDER
125,22,6,108.64,4,4,4,444,12,STARS
14617,52,8,108.63,4,4,4,444,12,STARS
8538,164,4,108.57,4,4,4,444,12,STARS
5689,259,4,108.55,3,4,4,344,11,BIG SPENDER
15366,269,5,108.53,3,4,4,344,11,BIG SPENDER
19624,428,2,108.5,3,3,4,334,10,BIG SPENDER
11314,489,3,108.44,2,3,4,234,9,BIG SPENDER
5172,227,4,108.44,3,4,4,344,11,BIG SPENDER
5580,272,4,108.43,3,4,4,344,11,BIG SPENDER
1773,38,5,108.38,4,4,4,444,12,STARS
19041,332,4,108.37,3,4,4,344,11,BIG SPENDER
18509,479,1,108.31,2,1,4,214,7,BIG SPENDER
20667,235,2,108.28,3,3,4,334,10,BIG SPENDER
13879,97,3,108.27,4,3,4,434,11,BIG SPENDER
3249,33,5,108.24,4,4,4,444,12,STARS
1056,447,3,108.14,3,3,4,334,10,BIG SPENDER
23245,7,5,108.13,4,4,4,444,12,STARS
5280,525,1,108.13,1,1,4,114,6,BIG SPENDER
10114,334,2,108.13,3,3,4,334,10,BIG SPENDER
1793,219,3,108.12,3,3,4,334,10,BIG SPENDER
20204,124,3,108.08,4,3,4,434,11,BIG SPENDER
23008,377,2,108.02,3,3,4,334,10,BIG SPENDER
19081,113,2,108.01,4,3,4,434,11,BIG SPENDER
1053,121,3,108.0,4,3,4,434,11,BIG SPENDER
3518,370,4,107.99,3,4,4,344,11,BIG SPENDER
21913,353,3,107.97,3,3,4,334,10,BIG SPENDER
19404,399,6,107.94,3,4,4,344,11,BIG SPENDER
3986,476,2,107.94,2,3,4,234,9,BIG SPENDER
12531,16,4,107.93,4,4,4,444,12,STARS
12728,200,5,107.93,4,4,4,444,12,STARS
4576,494,2,107.9,2,3,4,234,9,BIG SPENDER
16789,205,4,107.89,4,4,4,444,12,STARS
14345,117,4,107.86,4,4,4,444,12,STARS
5794,92,4,107.86,4,4,4,444,12,STARS
10115,58,4,107.83,4,4,4,444,12,STARS
21220,52,5,107.82,4,4,4,444,12,STARS
21676,183,4,107.78,4,4,4,444,12,STARS
16256,145,5,107.67,4,4,4,444,12,STARS
17457,94,5,107.65,4,4,4,444,12,STARS
22708,96,3,107.62,4,3,4,434,11,BIG SPENDER
16828,81,8,107.56,4,4,4,444,12,STARS
14755,333,2,107.54,3,3,4,334,10,BIG SPENDER
16804,486,1,107.53,2,1,4,214,7,BIG SPENDER
3300,371,2,107.43,3,3,4,334,10,BIG SPENDER
17216,247,5,107.42,3,4,4,344,11,BIG SPENDER
2396,518,2,107.41,1,3,4,134,8,BIG SPENDER
375,324,4,107.41,3,4,4,344,11,BIG SPENDER
13134,371,3,107.4,3,3,4,334,10,BIG SPENDER
23466,37,7,107.38,4,4,4,444,12,STARS
22470,194,5,107.38,4,4,4,444,12,STARS
17622,205,7,107.33,4,4,4,444,12,STARS
12721,138,5,107.32,4,4,4,444,12,STARS
865,519,2,107.31,1,3,4,134,8,BIG SPENDER
21144,182,4,107.29,4,4,4,444,12,STARS
9791,510,1,107.23,1,1,4,114,6,BIG SPENDER
9214,8,6,107.22,4,4,4,444,12,STARS
3297,525,2,107.14,1,3,4,134,8,BIG SPENDER
11733,434,5,107.13,3,4,4,344,11,BIG SPENDER
19309,478,1,107.13,2,1,4,214,7,BIG SPENDER
10196,396,3,107.1,3,3,4,334,10,BIG SPENDER
22160,203,4,107.06,4,4,4,444,12,STARS
7770,30,2,107.06,4,3,4,434,11,BIG SPENDER
16622,23,3,107.03,4,3,4,434,11,BIG SPENDER
1846,172,4,107.03,4,4,4,444,12,STARS
3640,531,1,107.02,1,1,4,114,6,BIG SPENDER
10695,424,2,107.0,3,3,4,334,10,BIG SPENDER
1372,540,1,106.99,1,1,4,114,6,BIG SPENDER
13838,400,2,106.98,3,3,4,334,10,BIG SPENDER
9775,414,3,106.93,3,3,3,333,9,REGULARS
19430,229,4,106.87,3,4,3,343,10,LOYAL
2003,100,2,106.84,4,3,3,433,10,ACTIVE
20579,108,2,106.82,4,3,3,433,10,ACTIVE
15091,366,4,106.82,3,4,3,343,10,LOYAL
14676,493,1,106.78,2,1,3,213,6,REGULARS
5767,501,4,106.76,2,4,3,243,9,LOYAL
15102,492,1,106.76,2,1,3,213,6,REGULARS
13145,170,5,106.7,4,4,3,443,11,LOYAL
14204,81,6,106.65,4,4,3,443,11,LOYAL
341,338,2,106.6,3,3,3,333,9,REGULARS
14245,494,2,106.58,2,3,3,233,8,REGULARS
149,522,2,106.54,1,3,3,133,7,LOST
12347,499,1,106.53,2,1,3,213,6,REGULARS
965,39,8,106.5,4,4,3,443,11,LOYAL
6907,248,4,106.5,3,4,3,343,10,LOYAL
12125,483,2,106.49,2,3,3,233,8,REGULARS
11599,504,1,106.43,2,1,3,213,6,REGULARS
18505,1,5,106.43,4,4,3,443,11,LOYAL
20931,68,2,106.42,4,3,3,433,10,ACTIVE
21376,284,4,106.4,3,4,3,343,10,LOYAL
15691,445,2,106.37,3,3,3,333,9,REGULARS
10406,495,5,106.34,2,4,3,243,9,LOYAL
5286,502,5,106.33,2,4,3,243,9,LOYAL
5031,42,2,106.32,4,3,3,433,10,ACTIVE
1514,60,7,106.31,4,4,3,443,11,LOYAL
19804,476,1,106.28,2,1,3,213,6,REGULARS
1496,159,3,106.22,4,3,3,433,10,ACTIVE
15364,67,6,106.21,4,4,3,443,11,LOYAL
6936,519,1,106.19,1,1,3,113,5,LOST
13488,497,1,106.18,2,1,3,213,6,REGULARS
17613,386,2,106.18,3,3,3,333,9,REGULARS
21505,32,3,106.17,4,3,3,433,10,ACTIVE
1415,368,2,106.16,3,3,3,333,9,REGULARS
3702,372,2,106.14,3,3,3,333,9,REGULARS
7358,20,3,106.13,4,3,3,433,10,ACTIVE
6748,24,3,106.11,4,3,3,433,10,ACTIVE
9589,511,1,106.07,1,1,3,113,5,LOST
4041,98,5,106.05,4,4,3,443,11,LOYAL
11632,495,2,105.95,2,3,3,233,8,REGULARS
20608,428,3,105.94,3,3,3,333,9,REGULARS
1784,509,2,105.89,1,3,3,133,7,LOST
12429,501,1,105.84,2,1,3,213,6,REGULARS
19405,51,5,105.78,4,4,3,443,11,LOYAL
1897,95,3,105.77,4,3,3,433,10,ACTIVE
21826,124,5,105.76,4,4,3,443,11,LOYAL
21054,112,4,105.75,4,4,3,443,11,LOYAL
21476,463,2,105.71,3,3,3,333,9,REGULARS
7664,517,1,105.67,1,1,3,113,5,LOST
225,333,5,105.61,3,4,3,343,10,LOYAL
1312,539,1,105.57,1,1,3,113,5,LOST
16249,209,4,105.52,3,4,3,343,10,LOYAL
20578,93,6,105.44,4,4,3,443,11,LOYAL
6958,112,4,105.44,4,4,3,443,11,LOYAL
22167,420,2,105.43,3,3,3,333,9,REGULARS
2744,124,6,105.42,4,4,3,443,11,LOYAL
16021,83,3,105.39,4,3,3,433,10,ACTIVE
10134,509,1,105.38,1,1,3,113,5,LOST
17439,454,2,105.34,3,3,3,333,9,REGULARS
1787,506,2,105.34,1,3,3,133,7,LOST
13551,168,3,105.33,4,3,3,433,10,ACTIVE
18857,193,4,105.33,4,4,3,443,11,LOYAL
16629,336,2,105.3,3,3,3,333,9,REGULARS
15148,24,4,105.25,4,4,3,443,11,LOYAL
16534,310,5,105.22,3,4,3,343,10,LOYAL
14406,63,5,105.21,4,4,3,443,11,LOYAL
7706,464,4,105.18,3,4,3,343,10,LOYAL
21911,204,2,105.14,4,3,3,433,10,ACTIVE
12925,164,3,105.11,4,3,3,433,10,ACTIVE
7289,118,3,105.1,4,3,3,433,10,ACTIVE
3337,204,4,105.08,4,4,3,443,11,LOYAL
18537,187,5,105.08,4,4,3,443,11,LOYAL
2630,173,5,105.04,4,4,3,443,11,LOYAL
15125,490,2,104.96,2,3,3,233,8,REGULARS
15994,475,2,104.96,2,3,3,233,8,REGULARS
6074,340,3,104.95,3,3,3,333,9,REGULARS
13887,496,1,104.94,2,1,3,213,6,REGULARS
14237,196,7,104.88,4,4,3,443,11,LOYAL
14364,96,2,104.88,4,3,3,433,10,ACTIVE
17989,124,4,104.82,4,4,3,443,11,LOYAL
5997,161,3,104.81,4,3,3,433,10,ACTIVE
10056,136,2,104.81,4,3,3,433,10,ACTIVE
4399,335,4,104.8,3,4,3,343,10,LOYAL
15121,224,2,104.8,3,3,3,333,9,REGULARS
11683,4,4,104.78,4,4,3,443,11,LOYAL
1841,358,2,104.75,3,3,3,333,9,REGULARS
20276,26,4,104.75,4,4,3,443,11,LOYAL
18065,482,1,104.74,2,1,3,213,6,REGULARS
21244,126,7,104.73,4,4,3,443,11,LOYAL
10035,123,4,104.63,4,4,3,443,11,LOYAL
397,425,2,104.63,3,3,3,333,9,REGULARS
6810,307,2,104.62,3,3,3,333,9,REGULARS
10074,130,4,104.61,4,4,3,443,11,LOYAL
21337,60,8,104.6,4,4,3,443,11,LOYAL
1291,497,2,104.6,2,3,3,233,8,REGULARS
2326,340,2,104.57,3,3,3,333,9,REGULARS
250,311,3,104.57,3,3,3,333,9,REGULARS
12827,124,7,104.57,4,4,3,443,11,LOYAL
21000,472,1,104.56,2,1,3,213,6,REGULARS
6319,508,2,104.56,1,3,3,133,7,LOST
19071,449,2,104.54,3,3,3,333,9,REGULARS
15486,369,3,104.53,3,3,3,333,9,REGULARS
13471,401,6,104.53,3,4,3,343,10,LOYAL
11541,504,1,104.52,2,1,3,213,6,REGULARS
11627,104,3,104.52,4,3,3,433,10,ACTIVE
19113,114,3,104.5,4,3,3,433,10,ACTIVE
8264,515,1,104.5,1,1,3,113,5,LOST
14939,492,1,104.49,2,1,3,213,6,REGULARS
2680,535,1,104.49,1,1,3,113,5,LOST
21971,467,3,104.46,3,3,3,333,9,REGULARS
15061,93,4,104.45,4,4,3,443,11,LOYAL
3491,168,6,104.39,4,4,3,443,11,LOYAL
16860,345,3,104.38,3,3,3,333,9,REGULARS
6310,232,5,104.36,3,4,3,343,10,LOYAL
23358,330,3,104.34,3,3,3,333,9,REGULARS
12533,499,2,104.34,2,3,3,233,8,REGULARS
11476,455,4,104.34,3,4,3,343,10,LOYAL
8208,515,1,104.29,1,1,3,113,5,LOST
21701,96,2,104.27,4,3,3,433,10,ACTIVE
2856,35,5,104.27,4,4,3,443,11,LOYAL
16765,178,3,104.24,4,3,3,433,10,ACTIVE
21860,469,1,104.21,3,1,3,313,7,REGULARS
7923,236,3,104.15,3,3,3,333,9,REGULARS
6925,518,2,104.15,1,3,3,133,7,LOST
22510,463,1,104.13,3,1,3,313,7,REGULARS
18194,194,2,104.12,4,3,3,433,10,ACTIVE
22899,464,1,104.09,3,1,3,313,7,REGULARS
21796,328,2,104.07,3,3,3,333,9,REGULARS
10423,168,3,104.07,4,3,3,433,10,ACTIVE
7822,230,7,104.04,3,4,3,343,10,LOYAL
22107,468,1,104.0,3,1,3,313,7,REGULARS
20447,474,1,103.99,2,1,3,213,6,REGULARS
3867,96,2,103.96,4,3,3,433,10,ACTIVE
13173,62,4,103.95,4,4,3,443,11,LOYAL
4729,235,2,103.94,3,3,3,333,9,REGULARS
12809,478,2,103.94,2,3,3,233,8,REGULARS
9134,249,3,103.93,3,3,3,333,9,REGULARS
14971,140,5,103.93,4,4,3,443,11,LOYAL
4561,235,2,103.92,3,3,3,333,9,REGULARS
22419,232,2,103.92,3,3,3,333,9,REGULARS
14471,124,4,103.91,4,4,3,443,11,LOYAL
13911,18,4,103.84,4,4,3,443,11,LOYAL
23517,93,8,103.83,4,4,3,443,11,LOYAL
6710,110,4,103.78,4,4,3,443,11,LOYAL
4770,499,5,103.75,2,4,3,243,9,LOYAL
22183,468,1,103.74,3,1,3,313,7,REGULARS
21083,472,1,103.74,2,1,3,213,6,REGULARS
19464,463,2,103.74,3,3,3,333,9,REGULARS
12875,499,1,103.73,2,1,3,213,6,REGULARS
5447,71,6,103.72,4,4,3,443,11,LOYAL
7028,248,2,103.7,3,3,3,333,9,REGULARS
4335,263,4,103.68,3,4,3,343,10,LOYAL
16900,127,4,103.68,4,4,3,443,11,LOYAL
3152,340,5,103.62,3,4,3,343,10,LOYAL
3130,225,4,103.62,3,4,3,343,10,LOYAL
21536,103,4,103.61,4,4,3,443,11,LOYAL
1091,461,2,103.61,3,3,3,333,9,REGULARS
10312,394,3,103.6,3,3,3,333,9,REGULARS
1646,278,4,103.6,3,4,3,343,10,LOYAL
19248,478,1,103.59,2,1,3,213,6,REGULARS
19921,174,5,103.56,4,4,3,443,11,LOYAL
11215,161,3,103.55,4,3,3,433,10,ACTIVE
5739,401,2,103.54,3,3,3,333,9,REGULARS
23271,17,5,103.53,4,4,3,443,11,LOYAL
670,21,4,103.53,4,4,3,443,11,LOYAL
6829,519,1,103.53,1,1,3,113,5,LOST
120,194,5,103.51,4,4,3,443,11,LOYAL
8596,26,5,103.5,4,4,3,443,11,LOYAL
9492,237,4,103.48,3,4,3,343,10,LOYAL
10998,17,2,103.45,4,3,3,433,10,ACTIVE
11665,409,2,103.44,3,3,3,333,9,REGULARS
4936,526,1,103.44,1,1,3,113,5,LOST
21270,377,3,103.43,3,3,3,333,9,REGULARS
928,429,3,103.36,3,3,3,333,9,REGULARS
6671,383,3,103.34,3,3,3,333,9,REGULARS
9269,492,3,103.33,2,3,3,233,8,REGULARS
6033,339,5,103.32,3,4,3,343,10,LOYAL
11076,32,5,103.32,4,4,3,443,11,LOYAL
20823,211,5,103.32,3,4,3,343,10,LOYAL
11420,234,2,103.31,3,3,3,333,9,REGULARS
20100,444,2,103.3,3,3,3,333,9,REGULARS
9318,511,1,103.3,1,1,3,113,5,LOST
5288,516,2,103.26,1,3,3,133,7,LOST
9610,357,4,103.23,3,4,3,343,10,LOYAL
20036,134,3,103.22,4,3,3,433,10,ACTIVE
21003,472,1,103.21,2,1,3,213,6,REGULARS
22578,11,5,103.21,4,4,3,443,11,LOYAL
8207,175,6,103.2,4,4,3,443,11,LOYAL
22347,438,3,103.19,3,3,3,333,9,REGULARS
2981,462,4,103.18,3,4,3,343,10,LOYAL
3520,530,1,103.17,1,1,3,113,5,LOST
9456,336,2,103.16,3,3,3,333,9,REGULARS
8607,251,3,103.1,3,3,3,333,9,REGULARS
321,544,1,103.05,1,1,3,113,5,LOST
18421,120,3,103.04,4,3,3,433,10,ACTIVE
8763,21,4,103.02,4,4,3,443,11,LOYAL
21580,470,1,102.99,3,1,3,313,7,REGULARS
23434,102,3,102.98,4,3,3,433,10,ACTIVE
9848,38,5,102.95,4,4,3,443,11,LOYAL
5056,316,4,102.95,3,4,3,343,10,LOYAL
16164,212,2,102.94,3,3,3,333,9,REGULARS
6098,94,2,102.92,4,3,3,433,10,ACTIVE
11023,186,3,102.9,4,3,3,433,10,ACTIVE
3089,137,4,102.87,4,4,3,443,11,LOYAL
9247,318,2,102.85,3,3,3,333,9,REGULARS
9945,93,2,102.85,4,3,3,433,10,ACTIVE
9019,502,2,102.83,2,3,3,233,8,REGULARS
3458,153,4,102.82,4,4,3,443,11,LOYAL
16928,117,4,102.81,4,4,3,443,11,LOYAL
12856,261,3,102.76,3,3,3,333,9,REGULARS
14673,207,6,102.75,3,4,3,343,10,LOYAL
360,36,6,102.75,4,4,3,443,11,LOYAL
312,191,2,102.73,4,3,3,433,10,ACTIVE
17169,233,2,102.72,3,3,3,333,9,REGULARS
23275,18,3,102.7,4,3,3,433,10,ACTIVE
26,520,2,102.69,1,3,3,133,7,LOST
14582,195,3,102.68,4,3,3,433,10,ACTIVE
1475,481,3,102.57,2,3,3,233,8,REGULARS
2121,414,4,102.56,3,4,3,343,10,LOYAL
22026,462,2,102.55,3,3,3,333,9,REGULARS
23200,460,2,102.54,3,3,3,333,9,REGULARS
9653,367,5,102.54,3,4,3,343,10,LOYAL
9228,149,4,102.53,4,4,3,443,11,LOYAL
7575,508,2,102.47,1,3,3,133,7,LOST
16161,41,6,102.46,4,4,3,443,11,LOYAL
3908,192,3,102.46,4,3,3,433,10,ACTIVE
21115,454,2,102.45,3,3,3,333,9,REGULARS
18187,20,10,102.44,4,4,3,443,11,LOYAL
16449,338,2,102.42,3,3,3,333,9,REGULARS
22739,142,4,102.42,4,4,3,443,11,LOYAL
429,16,3,102.4,4,3,3,433,10,ACTIVE
12005,22,3,102.4,4,3,3,433,10,ACTIVE
18493,93,2,102.36,4,3,3,433,10,ACTIVE
14856,343,3,102.35,3,3,3,333,9,REGULARS
20385,474,1,102.35,2,1,3,213,6,REGULARS
6935,501,1,102.34,2,1,3,213,6,REGULARS
21840,173,4,102.33,4,4,3,443,11,LOYAL
19087,100,3,102.3,4,3,3,433,10,ACTIVE
10671,14,6,102.26,4,4,3,443,11,LOYAL
7298,24,2,102.25,4,3,3,433,10,ACTIVE
2024,333,3,102.24,3,3,3,333,9,REGULARS
12660,3,6,102.24,4,4,3,443,11,LOYAL
18791,479,1,102.23,2,1,3,213,6,REGULARS
23476,167,3,102.21,4,3,3,433,10,ACTIVE
6311,17,6,102.19,4,4,3,443,11,LOYAL
8995,93,3,102.19,4,3,3,433,10,ACTIVE
2417,415,6,102.16,3,4,3,343,10,LOYAL
999,61,4,102.15,4,4,3,443,11,LOYAL
10395,169,3,102.12,4,3,3,433,10,ACTIVE
205,205,4,102.07,4,4,3,443,11,LOYAL
10328,65,6,102.04,4,4,3,443,11,LOYAL
23237,463,1,101.99,3,1,3,313,7,REGULARS
4961,523,2,101.97,1,3,3,133,7,LOST
10340,508,1,101.97,1,1,3,113,5,LOST
4411,521,2,101.95,1,3,3,133,7,LOST
22327,454,2,101.94,3,3,3,333,9,REGULARS
22847,135,3,101.93,4,3,3,433,10,ACTIVE
3424,123,4,101.87,4,4,3,443,11,LOYAL
2790,366,3,101.8,3,3,3,333,9,REGULARS
8597,67,7,101.79,4,4,3,443,11,LOYAL
15589,212,3,101.78,3,3,3,333,9,REGULARS
8610,512,2,101.73,1,3,3,133,7,LOST
4073,118,3,101.71,4,3,3,433,10,ACTIVE
23036,464,1,101.69,3,1,3,313,7,REGULARS
83,73,4,101.68,4,4,3,443,11,LOYAL
14608,387,3,101.67,3,3,3,333,9,REGULARS
17911,330,6,101.65,3,4,3,343,10,LOYAL
22965,100,4,101.63,4,4,3,443,11,LOYAL
21629,364,4,101.62,3,4,3,343,10,LOYAL
17922,467,2,101.61,3,3,3,333,9,REGULARS
6501,116,2,101.61,4,3,3,433,10,ACTIVE
1519,301,3,101.58,3,3,3,333,9,REGULARS
805,3,4,101.52,4,4,3,443,11,LOYAL
6085,25,2,101.51,4,3,3,433,10,ACTIVE
3193,26,3,101.51,4,3,3,433,10,ACTIVE
11172,290,7,101.45,3,4,3,343,10,LOYAL
6865,88,3,101.43,4,3,3,433,10,ACTIVE
16144,149,3,101.41,4,3,3,433,10,ACTIVE
18156,28,8,101.39,4,4,3,443,11,LOYAL
12818,140,6,101.37,4,4,3,443,11,LOYAL
13126,191,4,101.34,4,4,3,443,11,LOYAL
21199,10,6,101.34,4,4,3,443,11,LOYAL
3712,100,5,101.34,4,4,3,443,11,LOYAL
17567,459,2,101.33,3,3,3,333,9,REGULARS
8323,375,2,101.33,3,3,3,333,9,REGULARS
20661,463,2,101.31,3,3,3,333,9,REGULARS
3247,464,4,101.29,3,4,3,343,10,LOYAL
14725,296,5,101.26,3,4,3,343,10,LOYAL
8646,509,2,101.26,1,3,3,133,7,LOST
569,245,3,101.23,3,3,3,333,9,REGULARS
14152,48,3,101.21,4,3,3,433,10,ACTIVE
22851,213,4,101.21,3,4,3,343,10,LOYAL
645,103,4,101.18,4,4,3,443,11,LOYAL
1329,106,4,101.18,4,4,3,443,11,LOYAL
4408,417,3,101.17,3,3,3,333,9,REGULARS
6798,519,1,101.14,1,1,3,113,5,LOST
3565,483,2,101.14,2,3,3,233,8,REGULARS
17813,232,5,101.13,3,4,3,343,10,LOYAL
2526,155,2,101.12,4,3,3,433,10,ACTIVE
12650,500,1,101.11,2,1,3,213,6,REGULARS
11269,119,3,101.09,4,3,3,433,10,ACTIVE
7765,400,3,101.05,3,3,3,333,9,REGULARS
6566,420,4,101.05,3,4,3,343,10,LOYAL
1877,152,2,101.04,4,3,3,433,10,ACTIVE
18161,459,2,100.99,3,3,3,333,9,REGULARS
19442,73,7,100.96,4,4,3,443,11,LOYAL
2651,195,5,100.94,4,4,3,443,11,LOYAL
6094,484,2,100.94,2,3,3,233,8,REGULARS
4505,64,5,100.91,4,4,3,443,11,LOYAL
18098,101,3,100.88,4,3,3,433,10,ACTIVE
7057,38,5,100.87,4,4,3,443,11,LOYAL
18779,423,5,100.84,3,4,3,343,10,LOYAL
13921,474,2,100.82,2,3,3,233,8,REGULARS
21452,465,2,100.8,3,3,3,333,9,REGULARS
19943,337,2,100.8,3,3,3,333,9,REGULARS
22182,87,3,100.77,4,3,3,433,10,ACTIVE
4709,13,6,100.77,4,4,3,443,11,LOYAL
15621,357,2,100.75,3,3,3,333,9,REGULARS
8282,471,3,100.75,3,3,3,333,9,REGULARS
7196,322,3,100.72,3,3,3,333,9,REGULARS
19097,199,2,100.71,4,3,3,433,10,ACTIVE
12918,335,5,100.64,3,4,3,343,10,LOYAL
2867,166,5,100.63,4,4,3,443,11,LOYAL
20313,161,5,100.61,4,4,3,443,11,LOYAL
1902,378,4,100.61,3,4,3,343,10,LOYAL
12666,466,2,100.61,3,3,3,333,9,REGULARS
14728,493,1,100.59,2,1,3,213,6,REGULARS
10733,490,3,100.57,2,3,3,233,8,REGULARS
8040,515,1,100.56,1,1,3,113,5,LOST
5244,129,4,100.56,4,4,3,443,11,LOYAL
20085,194,3,100.55,4,3,3,433,10,ACTIVE
9244,511,1,100.55,1,1,3,113,5,LOST
241,52,4,100.55,4,4,3,443,11,LOYAL
9433,511,1,100.55,1,1,3,113,5,LOST
20116,474,1,100.52,2,1,3,213,6,REGULARS
4,200,4,100.5,4,4,3,443,11,LOYAL
14132,205,5,100.47,4,4,3,443,11,LOYAL
21995,468,1,100.44,3,1,3,313,7,REGULARS
14156,495,1,100.43,2,1,3,213,6,REGULARS
12004,502,1,100.4,2,1,3,213,6,REGULARS
21638,157,7,100.36,4,4,3,443,11,LOYAL
16470,487,1,100.34,2,1,3,213,6,REGULARS
10634,357,3,100.34,3,3,3,333,9,REGULARS
20180,95,7,100.33,4,4,3,443,11,LOYAL
7243,518,1,100.32,1,1,3,113,5,LOST
8669,72,5,100.31,4,4,3,443,11,LOYAL
9604,302,2,100.3,3,3,3,333,9,REGULARS
2561,108,5,100.25,4,4,3,443,11,LOYAL
4835,526,1,100.21,1,1,3,113,5,LOST
4334,297,3,100.18,3,3,3,333,9,REGULARS
9308,466,1,100.16,3,1,3,313,7,REGULARS
6463,193,3,100.12,4,3,3,433,10,ACTIVE
11994,177,5,100.06,4,4,3,443,11,LOYAL
11262,30,5,100.05,4,4,3,443,11,LOYAL
19870,476,1,100.04,2,1,3,213,6,REGULARS
13943,27,3,100.02,4,3,3,433,10,ACTIVE
3916,79,3,100.01,4,3,3,433,10,ACTIVE
2144,537,1,100.0,1,1,3,113,5,LOST
9581,19,6,99.99,4,4,3,443,11,LOYAL
10849,507,1,99.99,1,1,3,113,5,LOST
9723,510,1,99.99,1,1,3,113,5,LOST
1650,539,1,99.99,1,1,3,113,5,LOST
14363,494,1,99.98,2,1,3,213,6,REGULARS
2504,437,3,99.98,3,3,3,333,9,REGULARS
21223,29,4,99.97,4,4,3,443,11,LOYAL
12151,339,4,99.97,3,4,3,343,10,LOYAL
11008,338,2,99.96,3,3,3,333,9,REGULARS
23188,463,1,99.96,3,1,3,313,7,REGULARS
16008,212,2,99.84,3,3,3,333,9,REGULARS
17788,483,1,99.84,2,1,3,213,6,REGULARS
16092,60,6,99.83,4,4,3,443,11,LOYAL
22765,25,5,99.83,4,4,3,443,11,LOYAL
7917,125,5,99.81,4,4,3,443,11,LOYAL
817,542,1,99.8,1,1,3,113,5,LOST
12507,172,5,99.79,4,4,3,443,11,LOYAL
22234,251,5,99.77,3,4,3,343,10,LOYAL
14718,467,3,99.77,3,3,3,333,9,REGULARS
10166,74,6,99.77,4,4,3,443,11,LOYAL
22865,409,2,99.76,3,3,3,333,9,REGULARS
7140,518,1,99.76,1,1,3,113,5,LOST
20099,475,1,99.75,2,1,3,213,6,REGULARS
5067,104,4,99.72,4,4,3,443,11,LOYAL
18339,216,2,99.71,3,3,3,333,9,REGULARS
13067,489,4,99.68,2,4,3,243,9,LOYAL
10379,238,3,99.66,3,3,3,333,9,REGULARS
1568,371,2,99.65,3,3,3,333,9,REGULARS
12292,502,1,99.62,2,1,3,213,6,REGULARS
16527,386,7,99.62,3,4,3,343,10,LOYAL
7621,73,4,99.62,4,4,3,443,11,LOYAL
7011,111,7,99.59,4,4,3,443,11,LOYAL
19876,301,3,99.58,3,3,3,333,9,REGULARS
17367,122,2,99.55,4,3,3,433,10,ACTIVE
2437,416,2,99.49,3,3,3,333,9,REGULARS
20082,321,2,99.48,3,3,3,333,9,REGULARS
8331,514,1,99.44,1,1,3,113,5,LOST
14960,26,4,99.44,4,4,3,443,11,LOYAL
789,92,3,99.44,4,3,3,433,10,ACTIVE
12017,340,3,99.4,3,3,3,333,9,REGULARS
876,449,4,99.36,3,4,3,343,10,LOYAL
22094,441,2,99.34,3,3,3,333,9,REGULARS
18510,150,4,99.3,4,4,3,443,11,LOYAL
15600,450,3,99.29,3,3,3,333,9,REGULARS
266,519,2,99.28,1,3,3,133,7,LOST
19005,38,3,99.28,4,3,3,433,10,ACTIVE
16062,282,4,99.28,3,4,3,343,10,LOYAL
6769,26,4,99.27,4,4,3,443,11,LOYAL
13270,259,2,99.23,3,3,3,333,9,REGULARS
8709,59,5,99.22,4,4,3,443,11,LOYAL
22229,29,4,99.22,4,4,3,443,11,LOYAL
21756,469,1,99.21,3,1,3,313,7,REGULARS
19323,207,5,99.2,3,4,3,343,10,LOYAL
16225,130,4,99.2,4,4,3,443,11,LOYAL
19908,265,3,99.18,3,3,3,333,9,REGULARS
7034,502,2,99.17,2,3,3,233,8,REGULARS
2333,165,3,99.16,4,3,3,433,10,ACTIVE
14519,200,7,99.16,4,4,3,443,11,LOYAL
7061,21,4,99.15,4,4,3,443,11,LOYAL
6650,520,1,99.1,1,1,3,113,5,LOST
4870,471,2,99.02,3,3,3,333,9,REGULARS
18846,18,4,99.02,4,4,3,443,11,LOYAL
4125,337,6,98.99,3,4,3,343,10,LOYAL
21286,160,3,98.98,4,3,3,433,10,ACTIVE
15579,207,4,98.97,3,4,3,343,10,LOYAL
8408,499,2,98.97,2,3,3,233,8,REGULARS
10047,88,3,98.97,4,3,3,433,10,ACTIVE
